cargo_volume,temperature,precipitation,traffic_volume,terminal_code,day_of_week,time_block,wait_time_mins
987.0,23.064167998222032,5,213,HPNT,TUE,18-24,67
2350.0,4.468985397725335,0,288,PNC,SUN,18-24,106
1345.0,-8.440718058369232,50,366,PNC,TUE,00-06,135
2671.0,-4.274880087834517,0,384,HJNC,THU,18-24,80
3337.0,31.16125521516757,0,67,PNC,TUE,18-24,83
2961.0,12.209464681525386,5,120,PNIT,TUE,18-24,67
2503.0,10.410776432682866,0,224,HPNT,FRI,06-12,106
2248.0,-8.28778697604591,20,388,HPNT,FRI,12-18,141
1185.0,22.788666004260456,0,297,HPNT,SUN,06-12,43
2660.0,13.76306364194355,20,242,HPNT,THU,18-24,135
3435.0,-0.9063578761065649,0,468,PNC,WED,00-06,131
2669.0,-5.046680791852427,0,374,PNC,THU,06-12,127
2067.0,7.252453863439932,0,355,PNC,THU,18-24,86
1745.0,27.672288388776153,20,253,PNIT,MON,00-06,99
538.0,28.938255164046105,0,172,PNC,SAT,00-06,41
3044.0,17.128087117803638,20,496,PNC,TUE,00-06,204
1279.0,22.739139225356418,5,540,HPNT,MON,12-18,132
1756.0,-4.817989566870834,0,482,PNC,SUN,00-06,80
3490.0,16.465672946053466,0,177,HJNC,SAT,18-24,103
2696.0,20.01345665692318,5,597,HJNC,SUN,06-12,133
3208.0,-0.96792206887935,0,96,HPNT,TUE,06-12,94
2427.0,29.606962980961654,0,554,PNC,SUN,18-24,142
801.0,-1.2251468115541115,50,164,HJNC,THU,12-18,146
2785.0,4.10648119309027,50,465,HJNC,TUE,12-18,201
1146.0,17.925058116055638,50,272,PNIT,WED,00-06,163
1162.0,18.725752930882884,0,552,HPNT,WED,18-24,68
2783.0,21.472313344431527,0,145,HJNC,THU,00-06,76
2259.0,-4.959472911930744,0,156,HJNC,SUN,00-06,84
2750.0,28.225899346784992,5,81,HPNT,FRI,18-24,98
755.0,13.978120952746693,20,542,PNC,WED,12-18,128
1097.0,11.209480734728075,0,115,HPNT,THU,12-18,52
1161.0,34.14939310310793,20,228,PNIT,MON,06-12,85
734.0,23.317023362345886,0,492,PNIT,FRI,18-24,93
1868.0,,0,598,PNIT,WED,00-06,108
3081.0,24.044262525180834,50,250,HJNC,THU,18-24,166
3407.0,-5.713797971220873,5,98,PNC,THU,00-06,115
1269.0,-8.763824686915681,0,312,PNIT,MON,06-12,72
3088.0,8.163165287145372,5,182,HPNT,MON,06-12,108
712.0,34.71101777686484,20,393,PNIT,FRI,06-12,125
962.0,-2.1302228712311813,0,225,HJNC,SAT,06-12,45
2983.0,20.26899545870555,0,440,PNIT,WED,00-06,118
782.0,-2.197177020724629,0,60,PNC,THU,12-18,54
1986.0,22.615413873127373,5,250,PNIT,FRI,00-06,75
1930.0,12.740915070702176,50,52,PNC,SUN,06-12,129
587.0,20.598726954021934,50,263,PNC,FRI,12-18,183
1567.0,-0.8707070838594433,5,356,HPNT,SUN,18-24,73
960.0,23.553274963422588,0,593,PNC,MON,00-06,101
2825.0,34.8028576830218,0,376,HJNC,THU,18-24,109
2968.0,19.95427252816819,0,248,HJNC,TUE,06-12,88
2224.0,12.206599913279497,20,158,PNC,SAT,18-24,108
1876.0,31.542829487866918,0,340,PNC,SAT,12-18,95
3243.0,-9.286667099565566,20,157,PNIT,MON,12-18,144
1014.0,22.846558367861952,0,457,PNIT,SUN,12-18,92
1202.0,,0,101,HPNT,THU,00-06,52
2153.0,-7.2246437370569145,5,161,PNIT,FRI,18-24,126
2566.0,,0,344,HJNC,SAT,18-24,89
522.0,-0.7876245722500492,0,238,PNIT,FRI,18-24,87
2960.0,15.493317451452352,5,114,HPNT,WED,06-12,83
1553.0,19.229433137164722,0,514,HPNT,TUE,00-06,88
2330.0,3.618043231793976,0,307,PNC,MON,00-06,81
2655.0,10.699175135514537,20,380,HPNT,SUN,18-24,105
1804.0,2.570276837445178,0,550,PNC,SAT,00-06,108
1634.0,6.622602400480119,50,259,HJNC,WED,18-24,147
2683.0,-2.820701949020939,5,138,HJNC,WED,18-24,87
861.0,29.850174961353417,0,77,PNIT,TUE,18-24,58
2676.0,-9.54953152483886,0,287,HPNT,MON,12-18,137
2399.0,29.70841338997048,0,385,HJNC,MON,06-12,116
1784.0,15.725549525738234,0,112,PNC,FRI,00-06,83
1014.0,4.9246029879657875,5,549,HPNT,MON,06-12,88
948.0,22.537570645714837,0,590,HPNT,WED,12-18,92
2423.0,12.848846833819895,20,518,PNC,FRI,00-06,171
2006.0,12.459889614842293,0,100,HPNT,MON,18-24,60
1747.0,-5.0435972686465105,0,161,HPNT,SUN,06-12,69
2355.0,7.528221167543389,20,350,HJNC,SUN,12-18,126
1373.0,0.8478955635531484,50,139,PNC,TUE,00-06,120
3020.0,-9.293684248167416,5,278,HJNC,WED,00-06,80
1928.0,6.204483385195097,50,199,PNC,THU,06-12,132
2849.0,-5.958004175847787,50,187,PNIT,TUE,06-12,174
2778.0,1.5573516976333348,50,184,HPNT,TUE,00-06,142
2254.0,-5.83675204676075,0,506,HPNT,MON,00-06,131
1422.0,-5.457626849962052,50,543,HJNC,FRI,12-18,232
3484.0,-1.044491751316528,0,576,HPNT,FRI,18-24,174
2659.0,34.99321600188801,20,382,HPNT,SUN,18-24,151
1536.0,-9.901713571423805,5,411,HJNC,WED,12-18,107
1916.0,18.740268625418235,50,223,HJNC,MON,00-06,134
3047.0,-3.64403358880492,0,262,PNC,FRI,06-12,125
3479.0,31.428266151984914,20,392,PNIT,SUN,06-12,122
3145.0,-5.786519799986685,0,110,HJNC,SAT,00-06,101
2781.0,32.97784342068064,5,110,PNC,THU,12-18,98
3149.0,17.491687436756507,0,573,HJNC,SAT,00-06,118
813.0,-9.94293653880294,5,265,PNC,MON,06-12,50
3113.0,30.230323906256274,5,472,PNIT,MON,00-06,127
2756.0,13.477031061511322,50,472,PNC,FRI,00-06,219
2497.0,1.8201380898718043,50,420,PNC,TUE,12-18,194
1537.0,24.527562988203357,0,255,HPNT,MON,18-24,63
2156.0,31.69994992490915,0,335,HJNC,TUE,06-12,94
,11.766087041605726,50,154,PNC,WED,06-12,146
2278.0,4.19990634993999,50,592,HJNC,SUN,00-06,193
1514.0,25.502530577071703,0,291,PNC,WED,06-12,64
1593.0,20.68034740048046,0,540,HPNT,FRI,06-12,95
1624.0,29.993861768762258,20,547,HPNT,WED,18-24,110
1197.0,21.16313057425368,50,484,PNIT,SAT,06-12,145
2679.0,0.9587752504791336,0,533,PNC,SAT,06-12,141
1904.0,31.924666239155854,0,496,HPNT,SAT,12-18,124
1655.0,-5.282391375730391,0,433,HJNC,FRI,12-18,140
1543.0,2.0574237548081538,5,559,PNC,FRI,12-18,146
2429.0,13.408757347574852,20,219,PNC,SAT,12-18,122
3083.0,15.458391173190563,0,372,PNIT,TUE,12-18,111
1513.0,-9.311023601789255,5,523,HJNC,SAT,18-24,95
726.0,25.1257726619423,5,281,PNIT,TUE,06-12,80
2328.0,6.272329329142529,0,408,PNC,WED,00-06,77
1992.0,8.288834345096202,0,324,PNIT,TUE,18-24,73
1321.0,,0,81,PNC,MON,00-06,58
2523.0,7.067752627739505,20,226,PNC,THU,12-18,146
1370.0,-7.874880557736033,0,114,PNIT,MON,06-12,37
2952.0,-2.060210328834236,20,76,PNIT,MON,12-18,144
2749.0,33.01564275746821,0,528,PNC,FRI,18-24,141
2585.0,-6.831758691886863,0,317,PNIT,THU,00-06,76
3489.0,5.9719040435607305,5,115,PNIT,FRI,06-12,151
2295.0,12.643062517310504,20,182,PNC,TUE,18-24,105
687.0,12.197637230235202,0,415,HJNC,SAT,18-24,62
1580.0,-9.821802564453575,20,131,PNIT,SUN,06-12,87
1440.0,12.552322915587066,50,377,PNIT,SUN,06-12,136
2820.0,7.269760608983415,20,147,HPNT,SUN,18-24,102
3130.0,33.74357009635507,0,376,HJNC,TUE,00-06,131
3063.0,,50,591,PNIT,THU,00-06,233
1025.0,5.936938854177274,50,174,PNC,WED,18-24,106
835.0,8.876666829041888,0,259,HPNT,TUE,18-24,46
3245.0,7.581209169542696,50,182,HPNT,MON,12-18,188
1578.0,19.962387244333815,0,552,HPNT,THU,12-18,119
3047.0,-0.30192141035040265,5,206,PNIT,THU,00-06,84
3447.0,-0.05178012337036719,0,431,PNC,TUE,12-18,151
3313.0,22.814492682538386,0,71,HPNT,TUE,00-06,94
3083.0,12.513073340518083,0,468,HJNC,FRI,06-12,161
661.0,8.682005422578968,0,521,HPNT,FRI,12-18,136
1093.0,-2.3858626745236684,5,283,HPNT,MON,00-06,68
2438.0,-1.5612749689525032,20,503,HJNC,THU,00-06,153
2706.0,-9.525176343284475,0,211,HPNT,SUN,18-24,93
559.0,-5.885817901223084,50,350,HPNT,WED,00-06,108
3462.0,15.057741261060848,5,355,HJNC,WED,12-18,120
2401.0,30.13429085037844,0,51,PNIT,THU,18-24,67
2758.0,,20,320,HJNC,MON,18-24,146
905.0,4.748625165325766,50,470,PNIT,SUN,12-18,176
1163.0,-4.797747522481951,0,192,PNIT,FRI,06-12,91
1632.0,7.488392552319624,0,584,PNIT,FRI,12-18,135
1599.0,-8.325023294380188,5,86,HJNC,FRI,12-18,109
1041.0,31.29203133178551,0,156,HJNC,WED,18-24,63
1837.0,20.29001066560379,0,346,PNIT,WED,12-18,108
1497.0,34.58369642269485,50,146,HJNC,MON,06-12,131
1640.0,29.727042320532213,50,330,PNIT,WED,06-12,159
3474.0,11.284576716416868,5,159,HJNC,TUE,06-12,106
1367.0,13.385826401766959,5,598,PNC,WED,18-24,122
2566.0,-1.4240779067262768,50,237,HJNC,FRI,12-18,213
931.0,10.791770427780001,50,537,HJNC,MON,00-06,156
1239.0,30.63625430717652,50,403,HJNC,THU,12-18,154
1873.0,-7.711595936388049,0,68,PNIT,THU,06-12,72
682.0,28.860056134923937,50,442,PNIT,MON,12-18,148
2660.0,5.3426510739174375,0,310,PNC,TUE,18-24,97
1706.0,30.478074429333944,50,459,PNC,THU,12-18,197
3028.0,32.33959578536681,0,452,HPNT,FRI,18-24,172
1669.0,20.188919915085766,0,533,PNC,THU,00-06,100
1330.0,19.899070396670503,5,353,PNIT,THU,00-06,100
2151.0,10.373945196893303,0,67,PNC,FRI,18-24,90
1636.0,27.599310104466838,0,233,PNC,WED,12-18,77
3310.0,33.27257412949774,50,454,HJNC,TUE,06-12,238
975.0,24.878681015260362,0,180,PNC,SUN,18-24,29
3310.0,17.987153019051913,50,528,HPNT,FRI,12-18,297
1826.0,,0,57,HJNC,FRI,12-18,126
1470.0,28.2261455712648,5,367,PNIT,SAT,12-18,94
1519.0,14.354169459708427,0,440,HPNT,MON,06-12,94
1641.0,26.173694881197022,5,568,PNIT,TUE,06-12,86
2336.0,12.89983648284106,0,185,HPNT,WED,06-12,84
660.0,-7.190007626173414,50,580,HJNC,SAT,18-24,161
2948.0,7.277615400686987,0,416,HPNT,SUN,18-24,123
697.0,9.999843095217443,5,538,HPNT,FRI,06-12,109
1783.0,-3.6272239756022255,0,60,PNC,SUN,18-24,54
1159.0,-5.387665186485424,0,495,PNIT,SUN,06-12,89
2275.0,14.095922734562937,20,163,HJNC,SUN,18-24,94
1570.0,-6.168536354976304,50,245,HPNT,SAT,12-18,181
2510.0,3.6325325550537784,50,372,PNIT,WED,06-12,174
898.0,23.506863918338418,0,561,PNIT,SAT,18-24,89
2233.0,33.39944808055913,50,214,PNC,SAT,12-18,158
2082.0,22.304176124836786,50,301,PNIT,SAT,12-18,151
2625.0,34.66814968037916,5,93,HJNC,FRI,18-24,89
2671.0,21.42520870757312,50,519,PNC,FRI,12-18,249
574.0,3.220751179444738,50,538,HPNT,MON,00-06,138
2684.0,20.242364322741285,0,230,HJNC,THU,06-12,97
1101.0,21.597054433860674,0,126,HJNC,TUE,06-12,69
1336.0,6.727714307740726,0,423,HJNC,MON,12-18,110
2028.0,-9.202876722577495,0,116,PNC,WED,18-24,68
999.0,21.64399031489691,50,574,PNIT,SAT,00-06,172
2096.0,-9.023495712600628,50,141,HJNC,FRI,18-24,187
637.0,18.4034635127032,0,293,PNIT,SAT,06-12,56
2597.0,-2.6372580065850215,0,390,PNIT,FRI,12-18,160
2294.0,15.452158748661951,5,353,HJNC,SUN,00-06,90
1472.0,,50,447,PNIT,TUE,12-18,164
2142.0,-9.391886096221784,5,497,PNC,MON,00-06,102
2385.0,6.328961764779656,50,146,PNC,MON,12-18,162
2801.0,17.049102532833622,5,380,HPNT,WED,18-24,106
2528.0,28.187294835445087,20,254,PNIT,SUN,06-12,133
3257.0,29.988895122643278,5,498,PNIT,MON,12-18,111
2400.0,11.773248651495049,0,467,HPNT,MON,12-18,121
3110.0,22.779011928474716,50,126,PNC,THU,00-06,170
3304.0,4.2404559440055944,0,598,HPNT,TUE,18-24,146
1949.0,,5,474,HPNT,SAT,18-24,91
1046.0,-1.2491416367958816,0,478,HPNT,MON,00-06,104
1421.0,15.287664949695767,0,534,PNIT,WED,18-24,71
1080.0,4.155386791731436,0,184,PNIT,SAT,06-12,44
1872.0,-6.203309660267273,50,303,PNIT,FRI,12-18,198
2456.0,20.825273899843044,0,304,PNIT,SUN,00-06,84
2503.0,21.848894342242918,20,548,HJNC,SUN,18-24,165
2596.0,6.199658845057602,5,533,HPNT,MON,06-12,122
3464.0,-6.5474470244789735,0,95,HPNT,MON,06-12,93
1203.0,9.183397283154168,0,492,PNIT,SAT,18-24,96
2808.0,9.905095612259696,5,53,PNC,FRI,18-24,99
2903.0,20.090189820405183,0,50,HJNC,THU,00-06,70
2125.0,4.193737606640756,0,339,HJNC,TUE,18-24,111
1137.0,20.716967590158745,0,158,PNC,THU,00-06,54
3290.0,29.216984379082476,0,509,PNIT,WED,12-18,130
1509.0,0.6868719062989932,50,315,HJNC,SAT,06-12,133
3478.0,34.05138002539549,0,187,HJNC,MON,00-06,111
1140.0,7.386566171156314,0,483,HPNT,THU,06-12,64
3339.0,2.0266408316177795,20,93,HPNT,TUE,12-18,128
3159.0,,0,559,PNIT,WED,18-24,132
2361.0,-5.752113584326338,50,311,PNIT,SUN,00-06,163
3356.0,-4.343234206954795,20,201,HPNT,THU,18-24,149
1705.0,8.649532113574914,20,262,HPNT,MON,06-12,63
1185.0,24.3100034872595,20,283,HPNT,TUE,00-06,99
2351.0,30.514050780852088,5,410,PNC,MON,12-18,121
687.0,19.91680958223219,5,369,HJNC,MON,12-18,107
2119.0,-5.265120014282362,20,271,PNIT,WED,18-24,105
2187.0,20.240889298124078,0,259,PNIT,TUE,12-18,96
1484.0,18.594256431633738,20,445,PNC,FRI,12-18,164
1047.0,26.25937632319991,0,538,HPNT,SUN,18-24,74
3272.0,27.13618999934814,20,513,HJNC,MON,18-24,147
3473.0,29.06913841005405,5,501,HPNT,TUE,00-06,134
1931.0,8.635918156059425,5,462,PNIT,MON,00-06,126
1375.0,21.403897790846493,0,525,PNC,THU,18-24,82
1117.0,2.071266151503984,0,305,HJNC,THU,06-12,52
2961.0,34.970132599257695,0,199,HJNC,TUE,06-12,83
1865.0,-2.1099591380413028,0,176,HJNC,SUN,00-06,64
1743.0,-9.54485057526239,0,441,HJNC,WED,00-06,115
1402.0,-3.3036078466820795,0,529,PNC,FRI,18-24,109
662.0,24.9142530294857,50,446,PNIT,THU,06-12,180
2474.0,10.105265442869516,5,451,HJNC,WED,18-24,118
769.0,10.137511151469273,0,323,HJNC,FRI,00-06,72
1131.0,32.976031382525086,0,188,PNIT,THU,12-18,63
1405.0,31.383570861263344,0,152,HPNT,FRI,12-18,74
2514.0,4.003763201180414,0,291,HJNC,SAT,12-18,110
2141.0,-0.5923842048610233,0,166,HJNC,MON,18-24,85
704.0,28.18169944701829,0,263,HPNT,TUE,06-12,50
1081.0,30.770858196996343,0,533,PNIT,THU,00-06,96
2079.0,14.371861525931912,5,578,PNIT,THU,06-12,123
1340.0,18.324067000269523,50,273,HJNC,MON,06-12,157
2336.0,1.5611428111532017,0,319,PNIT,THU,00-06,73
1751.0,26.03612095903361,0,183,HPNT,THU,06-12,76
2219.0,18.44550928020604,0,163,PNC,SAT,12-18,118
2142.0,12.658108008409847,5,490,HPNT,THU,00-06,147
3143.0,-7.295114976472188,20,414,HPNT,THU,12-18,185
2797.0,31.21707331300192,20,281,PNC,THU,18-24,126
,17.69531391729827,0,507,HPNT,WED,12-18,93
1964.0,-1.3289007388164418,5,424,HJNC,THU,18-24,86
2743.0,17.287375264237376,5,256,HJNC,MON,18-24,95
1189.0,20.4858509407988,5,569,PNIT,SAT,00-06,126
2510.0,13.659665150745148,5,517,PNIT,THU,12-18,131
3186.0,22.31457820802101,20,492,HPNT,FRI,12-18,205
1922.0,16.16542765678809,0,370,HJNC,SAT,12-18,119
2501.0,32.64963119144667,5,142,HJNC,SAT,00-06,32
1171.0,-7.5836314630311925,0,457,PNC,FRI,18-24,93
1671.0,-5.2189431188697775,5,207,PNIT,MON,18-24,100
1995.0,-2.184776337054707,0,148,HJNC,WED,18-24,80
1443.0,21.057698177194947,50,274,HPNT,SUN,00-06,157
2746.0,19.05181427374139,0,490,HJNC,SUN,00-06,99
1949.0,30.14264870943623,50,450,PNIT,MON,06-12,190
3039.0,22.979485379775426,0,113,HPNT,WED,12-18,89
1395.0,12.875996940406651,5,328,PNIT,TUE,18-24,79
2689.0,34.63243066086336,0,568,HJNC,FRI,06-12,161
1836.0,1.9748580276184633,50,297,HJNC,SAT,06-12,163
664.0,27.493624690345428,20,417,HJNC,SAT,12-18,122
2861.0,9.205566748726373,0,147,PNIT,SAT,00-06,78
2568.0,19.19308124940804,50,317,HPNT,FRI,06-12,170
1605.0,22.727081170359533,50,109,HJNC,FRI,00-06,159
2253.0,18.518933923565136,20,549,HJNC,SUN,00-06,107
2852.0,-3.6771713601133023,5,357,HJNC,SUN,12-18,138
2438.0,9.932795483656975,0,542,PNC,SUN,06-12,98
870.0,15.264727006990597,0,460,PNC,WED,18-24,71
2380.0,28.206969163036852,0,189,HPNT,SAT,06-12,68
1352.0,9.964058695935755,5,377,PNIT,MON,18-24,90
883.0,31.34362871619132,20,513,HJNC,WED,18-24,97
2431.0,9.81684003613448,5,212,HJNC,SAT,00-06,91
2992.0,14.695093666835525,5,109,PNIT,FRI,18-24,121
924.0,25.832855732426047,0,80,PNIT,FRI,12-18,87
2708.0,16.238045798996463,20,382,HPNT,FRI,06-12,168
1128.0,33.20981325722711,0,125,PNIT,SAT,00-06,27
1394.0,19.715112373135742,50,366,HJNC,SUN,00-06,131
3037.0,13.521925433042046,0,466,HPNT,FRI,18-24,168
2874.0,-8.938361449864185,20,239,PNC,TUE,00-06,98
1097.0,8.617980391114841,0,538,HPNT,FRI,12-18,168
2836.0,3.466178866707219,50,364,HPNT,SAT,12-18,196
1092.0,23.664755054937018,50,345,HPNT,SUN,00-06,128
2187.0,-0.6275046180904393,0,550,PNIT,WED,00-06,121
1072.0,,0,226,HJNC,FRI,12-18,95
2575.0,-1.4716430543180454,0,264,PNIT,SUN,18-24,92
2590.0,-4.347297407969383,5,381,HJNC,SUN,00-06,126
2204.0,3.9953151651899326,20,177,PNIT,THU,18-24,112
2970.0,29.866495149954126,0,318,HPNT,TUE,00-06,107
676.0,24.87178125376797,50,584,HJNC,SAT,12-18,186
1028.0,23.086304733805704,0,415,PNIT,FRI,00-06,102
2133.0,25.88015625424832,50,397,HPNT,THU,00-06,179
1465.0,2.1238050198307246,0,191,PNC,SAT,00-06,42
2017.0,29.93487608386195,50,194,PNIT,WED,12-18,186
697.0,-3.821348118627802,0,294,PNIT,TUE,12-18,70
3157.0,5.1355577022011865,0,491,PNC,SUN,12-18,144
3389.0,16.40366535353043,0,339,PNIT,FRI,06-12,136
1352.0,-5.369271024609972,50,161,PNC,WED,06-12,137
2037.0,22.85585844993912,0,263,HJNC,SAT,06-12,92
2569.0,7.426072169156374,0,249,PNC,THU,06-12,71
1580.0,25.298254952378002,50,454,HPNT,SAT,12-18,180
3389.0,12.180332851307124,0,470,PNC,SAT,00-06,127
597.0,-1.8606464008598635,5,56,HJNC,TUE,12-18,61
2403.0,23.064281510990497,0,574,PNC,FRI,06-12,141
934.0,1.3464780127524598,20,335,PNC,WED,18-24,85
1136.0,12.086463557061926,0,438,HJNC,TUE,18-24,89
1087.0,-6.601002887939158,0,465,PNIT,THU,12-18,105
843.0,17.803999448541653,50,199,PNIT,SUN,00-06,124
1817.0,19.963599479732476,0,477,HPNT,FRI,06-12,142
2479.0,7.04033944877526,0,342,HPNT,SUN,00-06,73
1070.0,32.949025114448325,50,383,PNC,TUE,00-06,156
,29.33760146669308,20,321,PNIT,THU,00-06,99
2227.0,21.857341208299765,50,92,PNIT,THU,06-12,116
2790.0,22.11434335221842,20,517,PNC,WED,12-18,184
2354.0,1.358077172396806,50,368,HJNC,SAT,06-12,177
3108.0,19.556685398980203,0,541,PNIT,THU,06-12,137
1459.0,-1.0807180644016157,20,576,HPNT,THU,12-18,142
2579.0,-3.519854923608005,0,221,PNC,SAT,12-18,115
2938.0,34.97605523911611,20,370,HJNC,MON,12-18,144
2824.0,18.006916916292838,20,93,HPNT,THU,18-24,85
1031.0,9.394454269573572,50,581,PNIT,FRI,18-24,193
1677.0,2.96740352977781,20,503,HJNC,SUN,12-18,153
2930.0,17.176419964800232,0,132,HPNT,SUN,00-06,97
1591.0,-7.768292130096125,50,592,PNC,TUE,18-24,178
2401.0,-5.739355427284222,0,371,HJNC,SAT,06-12,96
1383.0,-8.521448601682165,0,283,HJNC,SAT,06-12,81
2761.0,12.462642496819779,0,589,PNC,SAT,18-24,119
2178.0,17.027298313423216,0,301,PNIT,FRI,06-12,105
2923.0,-7.188410738898062,50,498,PNIT,SAT,12-18,237
3291.0,22.455101037451243,0,288,HJNC,FRI,06-12,130
2760.0,0.36777821815539724,50,539,HJNC,SUN,18-24,207
2626.0,20.834065419643974,50,513,HJNC,WED,00-06,209
2249.0,34.18537130158605,0,363,HPNT,MON,06-12,94
3175.0,21.0997641524233,0,224,HJNC,SAT,06-12,99
3151.0,,50,229,PNIT,SUN,00-06,197
1281.0,32.66893280343803,0,434,PNC,MON,18-24,59
3227.0,11.903797175854198,50,344,PNC,SUN,00-06,164
2605.0,21.604624073886807,0,264,PNC,SAT,06-12,100
1380.0,28.338616410012875,0,124,HJNC,FRI,18-24,73
946.0,6.047401079347374,0,393,HJNC,SUN,12-18,101
2613.0,1.7628792452177695,50,191,PNC,TUE,18-24,155
2283.0,32.596935775025244,5,248,HPNT,MON,18-24,100
1777.0,22.68365751659681,0,220,HPNT,MON,12-18,74
2491.0,-0.11430399808781644,0,455,HPNT,FRI,18-24,144
1567.0,10.208752670425103,5,277,HPNT,MON,06-12,69
2077.0,25.84032962920142,0,460,PNIT,WED,06-12,108
1511.0,14.617834591329895,0,111,PNC,FRI,06-12,116
2774.0,19.247844417465007,0,376,PNIT,MON,06-12,91
1273.0,23.91956909202736,0,182,HJNC,MON,12-18,68
3226.0,17.990413496404127,20,238,HPNT,MON,06-12,126
2314.0,14.303569486498809,0,405,HPNT,FRI,18-24,131
3148.0,23.732642797449806,20,120,PNC,TUE,00-06,80
,22.740336594449033,50,312,HPNT,THU,12-18,195
1701.0,18.344258008243052,0,355,PNC,SUN,12-18,96
1950.0,6.190523602186833,0,273,HJNC,SAT,00-06,73
3256.0,8.26154414901222,0,377,HPNT,SUN,06-12,117
806.0,33.669734699784385,0,123,HPNT,MON,06-12,43
1278.0,-4.942633046881338,5,560,PNIT,SUN,18-24,104
3051.0,2.0827212763775886,0,191,PNC,THU,06-12,73
2815.0,12.158079164195108,20,151,PNC,THU,06-12,107
507.0,27.652835876470363,0,114,HPNT,MON,18-24,27
3055.0,-2.6345951321622465,0,242,PNIT,MON,06-12,103
975.0,2.462957815607444,0,111,HPNT,SAT,00-06,26
1820.0,-7.039080199214246,0,581,PNC,THU,06-12,107
2711.0,21.76933697228683,5,290,PNC,TUE,00-06,124
984.0,0.7194245964027264,0,459,HPNT,THU,00-06,35
3114.0,7.490363780192773,5,349,HJNC,TUE,00-06,112
1404.0,9.966565116335055,20,244,HPNT,SUN,06-12,62
1058.0,30.109127102290508,0,503,PNIT,WED,06-12,81
2467.0,8.509863064905655,50,350,PNC,TUE,12-18,201
2785.0,-3.4648741038137922,0,505,PNC,SAT,18-24,108
1627.0,13.594172225305446,0,251,HPNT,FRI,18-24,111
1733.0,33.33310975918833,0,351,HJNC,SUN,12-18,120
3101.0,17.345853847286495,20,386,PNC,MON,00-06,146
3375.0,34.252424920725765,50,81,HPNT,WED,18-24,152
967.0,27.849828902249158,0,147,HJNC,THU,12-18,72
2933.0,-8.381540970396424,50,240,HPNT,TUE,00-06,192
3322.0,19.62798179196688,0,590,HPNT,WED,12-18,135
1347.0,2.904509490104765,5,97,HPNT,SUN,06-12,70
2934.0,15.182758504012572,0,299,PNC,FRI,06-12,109
3424.0,2.570533591905196,50,275,HJNC,TUE,00-06,158
758.0,5.699168747238067,0,321,PNIT,SAT,00-06,38
782.0,,0,534,PNIT,THU,06-12,78
,-0.7010566798732611,5,377,PNC,THU,18-24,117
2398.0,29.334910311162368,0,229,PNC,TUE,18-24,50
539.0,-8.629398636827643,20,72,HPNT,FRI,06-12,102
3033.0,-5.910555773365823,0,419,HPNT,MON,18-24,110
3476.0,28.46037686229186,50,294,HJNC,MON,06-12,167
2767.0,,20,209,HPNT,THU,12-18,145
1514.0,23.62562621177976,0,422,HJNC,SUN,12-18,95
1112.0,-0.5762048130165596,0,334,HPNT,SUN,12-18,119
3475.0,14.168755501554656,0,570,HPNT,FRI,18-24,173
2415.0,23.17486506070871,20,499,PNIT,THU,12-18,159
1187.0,18.229136165461814,0,185,PNC,MON,00-06,61
1112.0,11.226444510104425,0,145,HJNC,THU,00-06,66
2807.0,33.19027038969716,0,168,PNIT,TUE,12-18,124
2913.0,20.42708000540504,20,423,HPNT,SUN,00-06,154
2281.0,30.848786010855704,0,323,PNIT,SUN,12-18,128
2310.0,22.839673020815653,5,226,HJNC,SAT,12-18,124
3091.0,23.09585878689574,50,326,PNC,TUE,06-12,193
3196.0,-6.39917786090443,5,187,PNIT,SAT,12-18,114
2047.0,6.175907983427461,20,181,HJNC,FRI,00-06,147
2430.0,28.62662330238463,0,93,HPNT,MON,18-24,61
3361.0,0.46717379669401815,5,172,PNIT,FRI,12-18,155
1652.0,-4.802236022959022,50,185,PNC,FRI,06-12,160
1074.0,4.674772548745704,0,416,HJNC,MON,00-06,83
2410.0,-0.08029517983237255,50,422,PNC,WED,06-12,194
1512.0,31.63796876569198,5,175,HPNT,WED,12-18,79
1169.0,,0,488,PNC,THU,12-18,81
768.0,12.48574536273069,20,100,HPNT,WED,12-18,100
1783.0,-7.239525648225939,50,186,HPNT,TUE,12-18,174
1423.0,22.155305574192035,0,207,PNIT,SUN,00-06,82
1625.0,18.05352791013191,0,105,HPNT,SAT,18-24,66
2029.0,33.674960182782314,0,477,PNC,SUN,12-18,132
2258.0,15.152895812166964,50,492,PNIT,FRI,06-12,198
2094.0,5.137717553130923,5,375,HPNT,SUN,00-06,107
746.0,13.35597621103501,0,129,HJNC,THU,00-06,70
2060.0,34.066848113203235,20,523,HJNC,FRI,00-06,155
2678.0,21.336309463986375,50,426,HPNT,MON,06-12,162
2900.0,20.238926206717302,20,382,PNIT,SUN,18-24,138
2743.0,0.8306715376648413,50,224,PNIT,WED,06-12,176
2439.0,23.462113290227798,20,490,PNIT,MON,06-12,141
1429.0,23.76223232622973,5,175,PNC,THU,06-12,90
3192.0,4.278004269915739,50,268,HJNC,SAT,12-18,182
726.0,11.767122457582094,0,327,HPNT,TUE,12-18,54
3248.0,3.257149982320522,5,534,HPNT,WED,06-12,157
764.0,1.6417281645929016,20,190,HJNC,MON,06-12,53
1895.0,-8.834676838773168,50,159,PNC,SAT,12-18,163
1957.0,2.834528509399945,5,101,PNIT,SUN,12-18,107
